,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,index,latency
55864,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,77.89999999976135,1552054120271.0,1552054120193.0,5c75bbfec84cc10001508282,115101,80.0
56160,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,137.75000000034925,1552054171871.0,1552054171733.0,5c75bbfec84cc10001508282,115397,140.0
56161,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,153.78499999997442,1552054172027.0,1552054171873.0,5c75bbfec84cc10001508282,115398,156.0
56162,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,132.65000000002328,1552054172162.0,1552054172029.0,5c75bbfec84cc10001508282,115399,135.0
56163,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,143.23500000004424,1552054172307.0,1552054172164.0,5c75bbfec84cc10001508282,115400,144.0
56164,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,179.55499999970195,1552054172488.0,1552054172308.0,5c75bbfec84cc10001508282,115401,181.0
56165,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,163.4500000000116,1552054172653.0,1552054172489.0,5c75bbfec84cc10001508282,115402,166.0
56399,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,122.94999999995345,1552054211033.0,1552054210910.0,5c75bbfec84cc10001508282,115636,125.0
56400,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,127.60999999998604,1552054211163.0,1552054211035.0,5c75bbfec84cc10001508282,115637,130.0
56401,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,134.00499999988824,1552054211299.0,1552054211165.0,5c75bbfec84cc10001508282,115638,136.0
56402,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,117.45999999990455,1552054211419.0,1552054211301.0,5c75bbfec84cc10001508282,115639,120.0
56403,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,177.9000000000815,1552054211599.0,1552054211421.0,5c75bbfec84cc10001508282,115640,182.0
56404,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,121.44499999977415,1552054211725.0,1552054211603.0,5c75bbfec84cc10001508282,115641,124.0
56733,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,118.47499999974389,1552054304827.0,1552054304708.0,5c75bbfec84cc10001508282,115970,121.0
56734,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,127.37000000011177,1552054304957.0,1552054304829.0,5c75bbfec84cc10001508282,115971,130.0
56735,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,112.50500000006286,1552054305072.0,1552054304959.0,5c75bbfec84cc10001508282,115972,115.0
56736,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,94.15500000020256,1552054305168.0,1552054305074.0,5c75bbfec84cc10001508282,115973,96.0
56737,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,112.86999999987893,1552054305283.0,1552054305170.0,5c75bbfec84cc10001508282,115974,115.0
56738,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,123.24999999965077,1552054305408.0,1552054305285.0,5c75bbfec84cc10001508282,115975,125.0
57056,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,102.62999999988823,1552054357013.0,1552054356910.0,5c75bbfec84cc10001508282,116293,105.0
57057,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,62.515000000072185,1552054357078.0,1552054357015.0,5c75bbfec84cc10001508282,116294,65.0
57058,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,98.16499999992085,1552054357178.0,1552054357080.0,5c75bbfec84cc10001508282,116295,100.0
57059,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,68.04999999987194,1552054357248.0,1552054357180.0,5c75bbfec84cc10001508282,116296,70.0
57060,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,99.10000000038416,1552054357349.0,1552054357250.0,5c75bbfec84cc10001508282,116297,101.0
57061,625411.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,32.575000000186265,1552054357384.0,1552054357351.0,5c75bbfec84cc10001508282,116298,35.0
58112,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,107.4100000000326,1552054551502.0,1552054551394.0,5c75bbfec84cc10001508282,117349,110.0
58113,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,47.5799999999581,1552054551551.0,1552054551504.0,5c75bbfec84cc10001508282,117350,50.0
58114,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,62.664999999920845,1552054551616.0,1552054551554.0,5c75bbfec84cc10001508282,117351,65.0
58115,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,188.62500000023286,1552054551807.0,1552054551619.0,5c75bbfec84cc10001508282,117352,191.0
58116,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,82.1449999999022,1552054551892.0,1552054551810.0,5c75bbfec84cc10001508282,117353,85.0
58357,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,178.27499999979042,1552054590869.0,1552054590690.0,5c75bbfec84cc10001508282,117594,182.0
58358,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,97.00000000023284,1552054590969.0,1552054590872.0,5c75bbfec84cc10001508282,117595,100.0
58359,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,66.82999999972526,1552054591039.0,1552054590972.0,5c75bbfec84cc10001508282,117596,70.0
58360,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,86.92500000004655,1552054591129.0,1552054591042.0,5c75bbfec84cc10001508282,117597,90.0
58361,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,76.98999999999069,1552054591209.0,1552054591132.0,5c75bbfec84cc10001508282,117598,80.0
58362,625411.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,87.91499999957159,1552054591300.0,1552054591212.0,5c75bbfec84cc10001508282,117599,91.0
52600,625416.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,137.45499996002764,1552054230849.0,1552054230711.0,5c7f17223eaee4001614f4b1,52600,140.0
52601,625416.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,127.75500002317129,1552054230979.0,1552054230851.0,5c7f17223eaee4001614f4b1,52601,129.0
52602,625416.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,132.6350000454113,1552054231113.0,1552054230980.0,5c7f17223eaee4001614f4b1,52602,134.0
52603,625416.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,145.79499990213662,1552054231261.0,1552054231114.0,5c7f17223eaee4001614f4b1,52603,148.0
52604,625416.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,173.70499996468425,1552054231436.0,1552054231262.0,5c7f17223eaee4001614f4b1,52604,176.0
53259,625416.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,157.74499997496602,1552054334987.0,1552054334828.0,5c7f17223eaee4001614f4b1,53259,161.0
53590,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,157.0449999999255,1552054423107.0,1552054422949.0,5c7f17223eaee4001614f4b1,53590,161.0
53591,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.35000004898757,1552054423252.0,1552054423110.0,5c7f17223eaee4001614f4b1,53591,144.0
53592,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,151.08500001952052,1552054423405.0,1552054423254.0,5c7f17223eaee4001614f4b1,53592,154.0
53593,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,184.94499998632816,1552054423594.0,1552054423408.0,5c7f17223eaee4001614f4b1,53593,188.0
53594,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,124.32499998249115,1552054423721.0,1552054423596.0,5c7f17223eaee4001614f4b1,53594,128.0
53595,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,191.69500004500148,1552054423916.0,1552054423724.0,5c7f17223eaee4001614f4b1,53595,196.0
53852,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,176.11000000033528,1552054475595.0,1552054475418.0,5c7f17223eaee4001614f4b1,53852,178.0
53853,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,172.14999999850986,1552054475769.0,1552054475596.0,5c7f17223eaee4001614f4b1,53853,177.0
53854,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,159.92000000551343,1552054475933.0,1552054475773.0,5c7f17223eaee4001614f4b1,53854,163.0
53855,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,170.57999991811815,1552054476107.0,1552054475936.0,5c7f17223eaee4001614f4b1,53855,176.0
53856,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,155.2049999590963,1552054476268.0,1552054476112.0,5c7f17223eaee4001614f4b1,53856,157.0
54042,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,154.8450000118464,1552054515062.0,1552054514907.0,5c7f17223eaee4001614f4b1,54042,159.0
54043,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.03999996930358,1552054515207.0,1552054515066.0,5c7f17223eaee4001614f4b1,54043,145.0
54044,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,149.79000005405396,1552054515362.0,1552054515211.0,5c7f17223eaee4001614f4b1,54044,155.0
54045,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,148.12500006519258,1552054515515.0,1552054515366.0,5c7f17223eaee4001614f4b1,54045,152.0
54046,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,144.88499995786697,1552054515663.0,1552054515518.0,5c7f17223eaee4001614f4b1,54046,153.0
54047,625416.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.4899999508634,1552054515813.0,1552054515671.0,5c7f17223eaee4001614f4b1,54047,145.0
54317,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,178.4549999283627,1552054595485.0,1552054595306.0,5c7f17223eaee4001614f4b1,54317,183.0
54318,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,165.76500004157424,1552054595655.0,1552054595489.0,5c7f17223eaee4001614f4b1,54318,169.0
54319,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,159.42999999970198,1552054595818.0,1552054595658.0,5c7f17223eaee4001614f4b1,54319,165.0
54320,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,160.7150000054389,1552054595984.0,1552054595823.0,5c7f17223eaee4001614f4b1,54320,165.0
54321,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,181.38500000350174,1552054596170.0,1552054595988.0,5c7f17223eaee4001614f4b1,54321,188.0
54322,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,170.7949999254197,1552054596347.0,1552054596176.0,5c7f17223eaee4001614f4b1,54322,174.0
54607,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,284.36999989207834,1552054648059.0,1552054647775.0,5c7f17223eaee4001614f4b1,54607,289.0
54608,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,130.95999998040494,1552054648196.0,1552054648064.0,5c7f17223eaee4001614f4b1,54608,135.0
54609,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.40500000212342,1552054648341.0,1552054648199.0,5c7f17223eaee4001614f4b1,54609,146.0
54610,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,146.15499996580186,1552054648492.0,1552054648345.0,5c7f17223eaee4001614f4b1,54610,150.0
54611,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,162.66000003088266,1552054648658.0,1552054648495.0,5c7f17223eaee4001614f4b1,54611,167.0
54908,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,135.84000000264496,1552054700281.0,1552054700145.0,5c7f17223eaee4001614f4b1,54908,140.0
54909,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,155.72999999858442,1552054700441.0,1552054700285.0,5c7f17223eaee4001614f4b1,54909,160.0
54910,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,132.69999995827678,1552054700578.0,1552054700445.0,5c7f17223eaee4001614f4b1,54910,138.0
54911,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,138.76000000163913,1552054700722.0,1552054700583.0,5c7f17223eaee4001614f4b1,54911,143.0
54912,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,161.37500002514568,1552054700888.0,1552054700726.0,5c7f17223eaee4001614f4b1,54912,166.0
54913,625416.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,160.27999995276332,1552054701053.0,1552054700892.0,5c7f17223eaee4001614f4b1,54913,164.0
55201,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,149.24499997869134,1552054778897.0,1552054778747.0,5c7f17223eaee4001614f4b1,55201,155.0
55202,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,142.25999999325722,1552054779045.0,1552054778902.0,5c7f17223eaee4001614f4b1,55202,147.0
55203,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.36000006087127,1552054779197.0,1552054779049.0,5c7f17223eaee4001614f4b1,55203,152.0
55204,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.6450000023469,1552054779356.0,1552054779201.0,5c7f17223eaee4001614f4b1,55204,160.0
55205,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,145.84000001195818,1552054779508.0,1552054779361.0,5c7f17223eaee4001614f4b1,55205,152.0
55206,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,165.81000003498048,1552054779680.0,1552054779513.0,5c7f17223eaee4001614f4b1,55206,172.0
55471,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,165.03500007092953,1552054831131.0,1552054830965.0,5c7f17223eaee4001614f4b1,55471,170.0
55472,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,152.90500002447516,1552054831289.0,1552054831135.0,5c7f17223eaee4001614f4b1,55472,156.0
55473,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,144.53000004868954,1552054831436.0,1552054831291.0,5c7f17223eaee4001614f4b1,55473,151.0
55474,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,152.7050000149757,1552054831595.0,1552054831442.0,5c7f17223eaee4001614f4b1,55474,157.0
55476,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,180.4400000255555,1552054832090.0,1552054831909.0,5c7f17223eaee4001614f4b1,55476,187.0
55659,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.2049999423325,1552054870374.0,1552054870211.0,5c7f17223eaee4001614f4b1,55659,166.0
55660,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,157.865000073798,1552054870536.0,1552054870377.0,5c7f17223eaee4001614f4b1,55660,163.0
55661,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,163.90000004321337,1552054870704.0,1552054870540.0,5c7f17223eaee4001614f4b1,55661,168.0
55662,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,292.38499992061406,1552054871001.0,1552054870708.0,5c7f17223eaee4001614f4b1,55662,299.0
55663,625416.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,177.13999992702156,1552054871185.0,1552054871007.0,5c7f17223eaee4001614f4b1,55663,186.0
55979,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.0,1552054634606.0,1552054634465.0,5be7862766e3d100010397f5,55979,143.0
55980,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,126.0,1552054634734.0,1552054634608.0,5be7862766e3d100010397f5,55980,128.0
55981,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.0,1552054634870.0,1552054634736.0,5be7862766e3d100010397f5,55981,136.0
55982,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,142.0,1552054635014.0,1552054634872.0,5be7862766e3d100010397f5,55982,144.0
55983,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,127.0,1552054635143.0,1552054635016.0,5be7862766e3d100010397f5,55983,128.0
55984,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,135.0,1552054635279.0,1552054635144.0,5be7862766e3d100010397f5,55984,136.0
56282,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,293.0,1552054686791.0,1552054686496.0,5be7862766e3d100010397f5,56282,296.0
56283,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.0,1552054686927.0,1552054686792.0,5be7862766e3d100010397f5,56283,137.0
56284,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.0,1552054687062.0,1552054686929.0,5be7862766e3d100010397f5,56284,135.0
56285,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,142.0,1552054687207.0,1552054687064.0,5be7862766e3d100010397f5,56285,144.0
56286,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.0,1552054687350.0,1552054687208.0,5be7862766e3d100010397f5,56286,145.0
56287,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,150.0,1552054687503.0,1552054687353.0,5be7862766e3d100010397f5,56287,151.0
56574,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,142.0,1552054738943.0,1552054738801.0,5be7862766e3d100010397f5,56574,144.0
56575,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.0,1552054739086.0,1552054738945.0,5be7862766e3d100010397f5,56575,144.0
56576,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.0,1552054739223.0,1552054739089.0,5be7862766e3d100010397f5,56576,136.0
56577,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.0,1552054739366.0,1552054739225.0,5be7862766e3d100010397f5,56577,143.0
56578,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.0,1552054739504.0,1552054739368.0,5be7862766e3d100010397f5,56578,138.0
56579,625431.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,149.0,1552054739655.0,1552054739506.0,5be7862766e3d100010397f5,56579,151.0
56925,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.0,1552054806791.0,1552054806649.0,5be7862766e3d100010397f5,56925,144.0
56926,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.0,1552054806935.0,1552054806793.0,5be7862766e3d100010397f5,56926,144.0
56927,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.0,1552054807078.0,1552054806937.0,5be7862766e3d100010397f5,56927,144.0
56928,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,124.0,1552054807207.0,1552054807081.0,5be7862766e3d100010397f5,56928,128.0
56929,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.0,1552054807343.0,1552054807209.0,5be7862766e3d100010397f5,56929,136.0
57204,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,148.0,1552054858863.0,1552054858713.0,5be7862766e3d100010397f5,57204,152.0
57205,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,125.0,1552054858991.0,1552054858865.0,5be7862766e3d100010397f5,57205,129.0
57206,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.0,1552054859127.0,1552054858994.0,5be7862766e3d100010397f5,57206,136.0
57207,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.0,1552054859271.0,1552054859130.0,5be7862766e3d100010397f5,57207,144.0
57208,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.0,1552054859415.0,1552054859274.0,5be7862766e3d100010397f5,57208,143.0
57209,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,149.0,1552054859567.0,1552054859417.0,5be7862766e3d100010397f5,57209,153.0
57416,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,172.0,1552054898143.0,1552054897970.0,5be7862766e3d100010397f5,57416,177.0
57417,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,148.0,1552054898295.0,1552054898147.0,5be7862766e3d100010397f5,57417,151.0
57418,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.0,1552054898432.0,1552054898298.0,5be7862766e3d100010397f5,57418,137.0
57419,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,156.0,1552054898591.0,1552054898435.0,5be7862766e3d100010397f5,57419,159.0
57420,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.0,1552054898727.0,1552054898594.0,5be7862766e3d100010397f5,57420,136.0
57421,625431.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.0,1552054898871.0,1552054898730.0,5be7862766e3d100010397f5,57421,144.0
57709,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,148.0,1552054965767.0,1552054965620.0,5be7862766e3d100010397f5,57709,151.0
57710,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,156.0,1552054965927.0,1552054965771.0,5be7862766e3d100010397f5,57710,160.0
57711,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,140.0,1552054966071.0,1552054965931.0,5be7862766e3d100010397f5,57711,144.0
57712,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.0,1552054966216.0,1552054966075.0,5be7862766e3d100010397f5,57712,145.0
57713,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,124.0,1552054966343.0,1552054966220.0,5be7862766e3d100010397f5,57713,127.0
57714,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,140.0,1552054966487.0,1552054966347.0,5be7862766e3d100010397f5,57714,144.0
57984,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,157.0,1552055017839.0,1552055017683.0,5be7862766e3d100010397f5,57984,160.0
57985,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,164.0,1552055018007.0,1552055017843.0,5be7862766e3d100010397f5,57985,169.0
57986,625431.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,147.0,1552055018159.0,1552055018012.0,5be7862766e3d100010397f5,57986,151.0
